Site,Date,Snow_Depth
45A,11/14/2012,0
45A,11/15/2012,0
45A,11/16/2012,0
45A,11/17/2012,0
45A,11/18/2012,0
45A,11/19/2012,0
45A,11/20/2012,0
45A,11/21/2012,0
45A,11/22/2012,0
45A,11/23/2012,0
45A,11/24/2012,0
45A,11/25/2012,0.004
45A,11/26/2012,0.008
45A,11/27/2012,0.008
45A,11/28/2012,0.013
45A,11/29/2012,0.021
45A,11/30/2012,0.033
45A,12/1/2012,0.03
45A,12/2/2012,0.053
45A,12/3/2012,0.036
45A,12/4/2012,0.009
45A,12/5/2012,0.007
45A,12/6/2012,0
45A,12/7/2012,0
45A,12/8/2012,0.003
45A,12/9/2012,0.002
45A,12/10/2012,0.001
45A,12/11/2012,0.026
45A,12/12/2012,0.02
45A,12/13/2012,0.018
45A,12/14/2012,0.016
45A,12/15/2012,0.01
45A,12/16/2012,0.009
45A,12/17/2012,0.04
45A,12/18/2012,0.165
45A,12/19/2012,0.327
45A,12/21/2012,0.278
45A,12/22/2012,0.205
45A,12/23/2012,0.23
45A,12/24/2012,0.232
45A,12/25/2012,0.231
45A,12/26/2012,0.24
45A,12/27/2012,0.24
45A,12/28/2012,0.574
45A,12/29/2012,0.549
45A,12/30/2012,0.638
45A,12/31/2012,0.627
45A,1/1/2013,0.556
45A,1/2/2013,0.544
45A,1/3/2013,0.536
45A,1/4/2013,0.526
45A,1/5/2013,0.53
45A,1/6/2013,0.528
45A,1/7/2013,0.542
45A,1/8/2013,0.533
45A,1/9/2013,0.493
45A,1/10/2013,0.487
45A,1/11/2013,0.471
45A,1/12/2013,0.471
45A,1/13/2013,0.464
45A,1/14/2013,0.449
45A,1/15/2013,0.392
45A,1/16/2013,0.375
45A,1/17/2013,0.524
45A,1/18/2013,0.518
45A,1/19/2013,0.511
45A,1/20/2013,0.557
45A,1/21/2013,0.55
45A,1/22/2013,0.563
45A,1/23/2013,NA
45A,1/24/2013,0.447
45A,1/25/2013,0.448
45A,1/26/2013,0.461
45A,1/27/2013,0.465
45A,1/28/2013,0.458
45A,1/29/2013,0.535
45A,1/30/2013,0.528
45A,1/31/2013,0.519
45A,2/1/2013,0.363
45A,2/2/2013,0.359
45A,2/3/2013,0.368
45A,2/4/2013,0.368
45A,2/5/2013,0.369
45A,2/6/2013,0.367
45A,2/7/2013,0.299
45A,2/8/2013,0.297
45A,2/9/2013,0.514
45A,2/10/2013,0.688
45A,2/11/2013,0.662
45A,2/12/2013,0.68
45A,2/13/2013,0.645
45A,2/14/2013,0.627
45A,2/15/2013,0.614
45A,2/16/2013,0.594
45A,2/17/2013,0.624
45A,2/18/2013,0.653
45A,2/19/2013,0.638
45A,2/20/2013,0.649
45A,2/21/2013,0.662
45A,2/22/2013,0.656
45A,2/23/2013,0.642
45A,2/24/2013,0.676
45A,2/25/2013,0.79
45A,2/26/2013,0.778
45A,2/27/2013,0.737
45A,2/28/2013,0.978
45A,3/1/2013,0.93
45A,3/2/2013,0.905
45A,3/3/2013,0.899
45A,3/4/2013,0.886
45A,3/5/2013,0.808
45A,3/6/2013,0.781
45A,3/7/2013,0.796
45A,3/8/2013,0.798
45A,3/9/2013,0.783
45A,3/10/2013,0.728
45A,3/11/2013,0.694
45A,3/12/2013,0.653
45A,3/13/2013,0.614
45A,3/14/2013,0.588
45A,3/15/2013,0.619
45A,3/16/2013,0.627
45A,3/17/2013,0.614
45A,3/18/2013,0.601
45A,3/19/2013,0.593
45A,3/20/2013,0.828
45A,3/21/2013,0.814
45A,3/22/2013,0.789
45A,3/23/2013,0.778
45A,3/24/2013,0.77
45A,3/25/2013,0.746
45A,3/26/2013,0.711
45A,3/27/2013,0.681
45A,3/28/2013,0.644
45A,3/29/2013,0.6
45A,3/30/2013,0.558
45A,3/31/2013,0.527
45A,4/1/2013,0.509
45A,4/2/2013,0.486
45A,4/3/2013,0.533
45A,4/4/2013,0.526
45A,4/5/2013,0.405
45A,4/6/2013,0.365
45A,4/7/2013,0.344
45A,4/8/2013,0.308
45A,4/9/2013,0.25
45A,4/10/2013,0.216
45A,4/11/2013,0.167
45A,4/12/2013,0.135
45A,4/13/2013,0.174
45A,4/14/2013,0.159
45A,4/15/2013,0.136
45A,4/16/2013,0.1
45A,4/17/2013,0.039
45A,4/18/2013,0
45A,4/19/2013,0
45A,4/20/2013,0
45A,4/21/2013,0
45A,4/22/2013,0
45A,4/23/2013,0
45A,4/24/2013,0
45A,4/25/2013,0
45A,4/26/2013,0
45A,4/27/2013,0
45A,4/28/2013,0
45A,4/29/2013,0
45A,4/30/2013,0
45A,5/1/2013,0
45A,5/2/2013,0
45A,5/3/2013,0
45A,5/4/2013,0
45A,5/5/2013,0
45A,5/6/2013,0
45A,5/7/2013,0
45A,5/8/2013,0
45A,5/9/2013,0
45A,5/10/2013,0
45A,5/11/2013,0
45A,5/12/2013,0
45A,5/13/2013,0
45A,5/14/2013,0
45A,5/15/2013,0
45A,10/1/2013,0
45A,10/2/2013,0
45A,10/3/2013,0
45A,10/4/2013,0
45A,10/5/2013,0
45A,10/6/2013,0
45A,10/7/2013,0
45A,10/8/2013,0
45A,10/9/2013,0
45A,10/10/2013,0
45A,10/11/2013,0
45A,10/12/2013,0
45A,10/13/2013,0
45A,10/14/2013,0
45A,10/15/2013,0
45A,10/16/2013,0
45A,10/17/2013,0
45A,10/18/2013,0
45A,10/19/2013,0
45A,10/20/2013,0
45A,10/21/2013,0
45A,10/22/2013,0
45A,10/23/2013,0
45A,10/24/2013,0
45A,10/25/2013,0
45A,10/26/2013,0
45A,10/27/2013,0
45A,10/28/2013,0
45A,10/29/2013,0
45A,10/30/2013,0
45A,10/31/2013,0
45A,11/1/2013,0
45A,11/2/2013,0
45A,11/3/2013,0
45A,11/4/2013,0
45A,11/5/2013,0
45A,11/6/2013,0
45A,11/7/2013,0
45A,11/8/2013,0
45A,11/9/2013,0
45A,11/10/2013,0.015
45A,11/11/2013,0.013
45A,11/12/2013,0.011
45A,11/13/2013,0.013
45A,11/14/2013,0.011
45A,11/15/2013,0.001
45A,11/16/2013,0
45A,11/17/2013,0
45A,11/18/2013,0
45A,11/19/2013,0
45A,11/20/2013,0
45A,11/21/2013,0
45A,11/22/2013,0
45A,11/23/2013,0
45A,11/24/2013,0.02
45A,11/25/2013,0.019
45A,11/26/2013,0.013
45A,11/27/2013,0.098
45A,11/28/2013,0.047
45A,11/29/2013,0.047
45A,11/30/2013,0.011
45A,12/1/2013,0.01
45A,12/2/2013,0.016
45A,12/3/2013,0.016
45A,12/4/2013,0.012
45A,12/5/2013,0.011
45A,12/6/2013,0
45A,12/7/2013,0.013
45A,12/8/2013,0.021
45A,12/9/2013,0.017
45A,12/10/2013,0.039
45A,12/11/2013,0.05
45A,12/12/2013,0.04
45A,12/13/2013,0.037
45A,12/14/2013,0.039
45A,12/15/2013,0.11
45A,12/16/2013,0.26
45A,12/17/2013,0.281
45A,12/18/2013,0.302
45A,12/19/2013,0.288
45A,12/20/2013,0.288
45A,12/21/2013,0.278
45A,12/22/2013,0.254
45A,12/23/2013,0.203
45A,12/24/2013,0.139
45A,12/25/2013,0.138
45A,12/26/2013,0.138
45A,12/27/2013,0.199
45A,12/28/2013,0.197
45A,12/29/2013,0.195
45A,12/30/2013,0.32
45A,12/31/2013,0.305
45A,1/1/2014,0.305
45A,1/2/2014,0.3
45A,1/3/2014,0.407
45A,1/4/2014,0.445
45A,1/5/2014,0.432
45A,1/6/2014,0.442
45A,1/7/2014,0.239
45A,1/8/2014,0.247
45A,1/9/2014,0.287
45A,1/10/2014,0.286
45A,1/11/2014,0.3
45A,1/12/2014,0.283
45A,1/13/2014,0.268
45A,1/14/2014,0.264
45A,1/15/2014,0.258
45A,1/16/2014,0.251
45A,1/17/2014,0.284
45A,1/18/2014,0.285
45A,1/19/2014,0.302
45A,1/20/2014,0.326
45A,1/21/2014,0.327
45A,1/22/2014,0.248
45A,1/23/2014,0.262
45A,1/24/2014,0.26
45A,1/25/2014,0.259
45A,1/26/2014,0.307
45A,1/27/2014,0.306
45A,1/28/2014,0.331
45A,1/29/2014,0.327
45A,1/30/2014,0.291
45A,1/31/2014,0.288
45A,2/1/2014,0.283
45A,2/2/2014,0.306
45A,2/3/2014,0.301
45A,2/4/2014,0.298
45A,2/5/2014,0.296
45A,2/6/2014,0.474
45A,2/7/2014,0.46
45A,2/8/2014,0.45
45A,2/9/2014,0.44
45A,2/10/2014,0.469
45A,2/11/2014,0.466
45A,2/12/2014,0.457
45A,2/13/2014,0.45
45A,2/14/2014,0.693
45A,2/15/2014,0.76
45A,2/16/2014,0.76
45A,2/17/2014,0.731
45A,2/18/2014,0.708
45A,2/19/2014,0.798
45A,2/20/2014,0.824
45A,2/21/2014,0.792
45A,2/22/2014,0.781
45A,2/23/2014,0.734
45A,2/24/2014,0.712
45A,2/25/2014,0.7
45A,2/26/2014,0.693
45A,2/27/2014,0.685
45A,2/28/2014,0.685
45A,3/1/2014,0.677
45A,3/2/2014,0.669
45A,3/3/2014,0.669
45A,3/4/2014,0.662
45A,3/5/2014,0.657
45A,3/6/2014,0.666
45A,3/7/2014,0.658
45A,3/8/2014,0.649
45A,3/9/2014,0.636
45A,3/10/2014,0.628
45A,3/11/2014,0.667
45A,3/12/2014,0.661
45A,3/13/2014,1.041
45A,3/14/2014,1.011
45A,3/15/2014,0.978
45A,3/16/2014,0.93
45A,3/17/2014,0.91
45A,3/18/2014,0.895
45A,3/19/2014,0.881
45A,3/20/2014,1.035
45A,3/21/2014,1.122
45A,3/22/2014,1.075
45A,3/23/2014,1.078
45A,3/24/2014,1.051
45A,3/25/2014,1.029
45A,3/26/2014,1.011
45A,3/27/2014,0.99
45A,3/28/2014,0.972
45A,3/29/2014,0.987
45A,3/30/2014,0.947
45A,3/31/2014,0.978
45A,4/1/2014,0.946
45A,4/2/2014,0.912
45A,4/3/2014,0.88
45A,4/4/2014,0.857
45A,4/5/2014,0.928
45A,4/6/2014,0.911
45A,4/7/2014,0.872
45A,4/8/2014,0.821
45A,4/9/2014,0.615
45A,4/10/2014,0.578
45A,4/11/2014,0.474
45A,4/12/2014,0.402
45A,4/13/2014,0.339
45A,4/14/2014,0.329
45A,4/15/2014,0.106
45A,4/16/2014,0.009
45A,4/17/2014,0.007
45A,4/18/2014,0.003
45A,4/19/2014,0
45A,4/20/2014,0
45A,4/21/2014,0
45A,4/22/2014,0
45A,4/23/2014,0
45A,4/24/2014,0
45A,4/25/2014,0
45A,4/26/2014,0
45A,4/27/2014,0.001
45A,4/28/2014,0
45A,4/29/2014,0
45A,4/30/2014,0
45A,5/1/2014,0
45A,5/2/2014,0
45A,5/3/2014,0
45A,5/4/2014,0
45A,5/5/2014,0
45A,5/6/2014,0
45A,5/7/2014,0
45A,5/8/2014,0
45A,5/9/2014,0
45A,5/10/2014,0
45A,5/11/2014,0
45A,5/12/2014,0
45A,5/13/2014,0
45A,5/14/2014,0
45A,5/15/2014,0
45A,10/1/2014,0
45A,10/2/2014,0
45A,10/3/2014,0
45A,10/4/2014,0
45A,10/5/2014,0
45A,10/6/2014,0
45A,10/7/2014,0
45A,10/8/2014,0
45A,10/9/2014,0
45A,10/10/2014,0
45A,10/11/2014,0
45A,10/12/2014,0
45A,10/13/2014,0
45A,10/14/2014,0
45A,10/15/2014,0
45A,10/16/2014,0
45A,10/17/2014,0
45A,10/18/2014,0
45A,10/19/2014,0
45A,10/20/2014,0
45A,10/21/2014,0
45A,10/22/2014,0
45A,10/23/2014,0
45A,10/24/2014,0
45A,10/25/2014,0
45A,10/26/2014,0
45A,10/27/2014,0
45A,10/28/2014,0
45A,10/29/2014,0
45A,10/30/2014,0
45A,10/31/2014,0
45A,11/1/2014,0
45A,11/2/2014,0
45A,11/3/2014,0
45A,11/4/2014,0
45A,11/5/2014,0
45A,11/6/2014,0
45A,11/7/2014,0
45A,11/8/2014,0
45A,11/9/2014,0
45A,11/10/2014,0
45A,11/11/2014,0
45A,11/12/2014,0
45A,11/13/2014,0
45A,11/14/2014,0.019
45A,11/15/2014,0.035
45A,11/16/2014,0.03
45A,11/17/2014,0.025
45A,11/18/2014,0.067
45A,11/19/2014,0.025
45A,11/20/2014,0.024
45A,11/21/2014,0.022
45A,11/22/2014,0.02
45A,11/23/2014,0.023
45A,11/24/2014,0
45A,11/25/2014,0
45A,11/26/2014,0
45A,11/27/2014,0.299
45A,11/28/2014,0.27
45A,11/29/2014,0.234
45A,11/30/2014,0.221
45A,12/1/2014,0.211
45A,12/2/2014,0.119
45A,12/3/2014,0.143
45A,12/4/2014,0.199
45A,12/5/2014,0.157
45A,12/6/2014,0.187
45A,12/7/2014,0.282
45A,12/8/2014,0.255
45A,12/9/2014,0.245
45A,12/10/2014,0.441
45A,12/11/2014,0.35
45A,12/12/2014,0.286
45A,12/13/2014,0.258
45A,12/14/2014,0.24
45A,12/15/2014,0.227
45A,12/16/2014,0.218
45A,12/17/2014,0.197
45A,12/18/2014,0.192
45A,12/19/2014,0.169
45A,12/20/2014,0.165
45A,12/21/2014,0.164
45A,12/22/2014,0.164
45A,12/23/2014,0.168
45A,12/24/2014,0.285
45A,12/25/2014,0.223
45A,12/26/2014,0.168
45A,12/27/2014,0.098
45A,12/28/2014,0.083
45A,12/29/2014,0.053
45A,12/30/2014,0.051
45A,12/31/2014,0.05
45A,1/1/2015,0.049
45A,1/2/2015,0.047
45A,1/3/2015,0.088
45A,1/4/2015,0.277
45A,1/5/2015,0.361
45A,1/6/2015,0.24
45A,1/7/2015,0.248
45A,1/8/2015,0.25
45A,1/9/2015,0.303
45A,1/10/2015,0.332
45A,1/11/2015,0.322
45A,1/12/2015,0.313
45A,1/13/2015,0.39
45A,1/14/2015,0.376
45A,1/15/2015,0.366
45A,1/16/2015,0.358
45A,1/17/2015,0.348
45A,1/18/2015,0.341
45A,1/19/2015,0.295
45A,1/20/2015,0.248
45A,1/21/2015,0.245
45A,1/22/2015,0.198
45A,1/23/2015,0.204
45A,1/24/2015,0.202
45A,1/25/2015,0.212
45A,1/26/2015,0.211
45A,1/27/2015,0.212
45A,1/28/2015,0.545
45A,1/29/2015,0.443
45A,1/30/2015,0.447
45A,1/31/2015,0.52
45A,2/1/2015,0.498
45A,2/2/2015,0.483
45A,2/3/2015,0.61
45A,2/4/2015,0.584
45A,2/5/2015,0.598
45A,2/6/2015,0.592
45A,2/7/2015,0.577
45A,2/8/2015,0.591
45A,2/9/2015,0.681
45A,2/10/2015,0.723
45A,2/11/2015,0.697
45A,2/12/2015,0.632
45A,2/13/2015,0.62
45A,2/14/2015,0.605
45A,2/15/2015,0.651
45A,2/16/2015,0.657
45A,2/17/2015,0.64
45A,2/18/2015,0.573
45A,2/19/2015,0.562
45A,2/20/2015,0.598
45A,2/21/2015,0.586
45A,2/22/2015,0.661
45A,2/23/2015,0.649
45A,2/24/2015,0.682
45A,2/25/2015,0.667
45A,2/26/2015,0.652
45A,2/27/2015,0.64
45A,2/28/2015,0.629
45A,3/1/2015,0.618
45A,3/2/2015,0.63
45A,3/3/2015,0.62
45A,3/4/2015,0.722
45A,3/5/2015,0.691
45A,3/6/2015,0.675
45A,3/7/2015,0.661
45A,3/8/2015,0.649
45A,3/9/2015,0.642
45A,3/10/2015,0.632
45A,3/11/2015,0.59
45A,3/12/2015,0.506
45A,3/13/2015,0.543
45A,3/14/2015,0.541
45A,3/15/2015,0.604
45A,3/16/2015,0.632
45A,3/17/2015,0.622
45A,3/18/2015,0.621
45A,3/19/2015,0.588
45A,3/20/2015,0.578
45A,3/21/2015,0.572
45A,3/22/2015,0.578
45A,3/23/2015,0.57
45A,3/24/2015,0.564
45A,3/25/2015,0.559
45A,3/26/2015,0.547
45A,3/27/2015,0.52
45A,3/28/2015,0.512
45A,3/29/2015,0.513
45A,3/30/2015,0.508
45A,3/31/2015,0.51
45A,4/1/2015,0.504
45A,4/2/2015,0.434
45A,4/3/2015,0.425
45A,4/4/2015,0.336
45A,4/5/2015,0.324
45A,4/6/2015,0.323
45A,4/7/2015,0.33
45A,4/8/2015,0.323
45A,4/9/2015,0.406
45A,4/10/2015,0.394
45A,4/11/2015,0.355
45A,4/12/2015,0.311
45A,4/13/2015,0.253
45A,4/14/2015,0.168
45A,4/15/2015,0.079
45A,4/16/2015,0.043
45A,4/17/2015,0
45A,4/18/2015,0
45A,4/19/2015,0
45A,4/20/2015,0
45A,4/21/2015,0
45A,4/22/2015,0
45A,4/23/2015,0
45A,4/24/2015,0
45A,4/25/2015,0
45A,4/26/2015,0
45A,4/27/2015,0
45A,4/28/2015,0
45A,4/29/2015,0
45A,4/30/2015,0
45A,5/1/2015,0
45A,5/2/2015,0
45A,5/3/2015,0
45A,5/4/2015,0
45A,5/5/2015,0
45A,5/6/2015,0
45A,5/7/2015,0
45A,5/8/2015,0
45A,5/9/2015,0
45A,5/10/2015,0
45A,5/11/2015,0
45A,5/12/2015,0
45A,5/13/2015,0
45A,5/14/2015,0
45A,5/15/2015,0
45A,10/1/2015,0
45A,10/2/2015,0
45A,10/3/2015,0
45A,10/4/2015,0
45A,10/5/2015,0
45A,10/6/2015,0
45A,10/7/2015,0
45A,10/8/2015,0
45A,10/9/2015,0
45A,10/10/2015,0
45A,10/11/2015,0
45A,10/12/2015,0
45A,10/13/2015,0
45A,10/14/2015,0
45A,10/15/2015,0
45A,10/16/2015,0
45A,10/17/2015,0
45A,10/18/2015,0
45A,10/19/2015,0
45A,10/20/2015,0
45A,10/21/2015,0
45A,10/22/2015,0
45A,10/23/2015,0
45A,10/24/2015,0
45A,10/25/2015,0
45A,10/26/2015,0
45A,10/27/2015,0
45A,10/28/2015,0
45A,10/29/2015,0
45A,10/30/2015,0
45A,10/31/2015,0
45A,11/1/2015,0
45A,11/2/2015,0
45A,11/3/2015,0
45A,11/4/2015,0
45A,11/5/2015,0
45A,11/6/2015,0
45A,11/7/2015,0
45A,11/8/2015,0
45A,11/9/2015,0
45A,11/10/2015,0
45A,11/11/2015,0
45A,11/12/2015,0
45A,11/13/2015,0
45A,11/14/2015,0
45A,11/15/2015,0
45A,11/16/2015,0
45A,11/17/2015,0
45A,11/18/2015,0
45A,11/19/2015,0
45A,11/20/2015,0
45A,11/21/2015,0
45A,11/22/2015,0
45A,11/23/2015,0
45A,11/24/2015,0
45A,11/25/2015,0
45A,11/26/2015,0
45A,11/27/2015,0
45A,11/28/2015,0
45A,11/29/2015,0
45A,11/30/2015,0
45A,12/1/2015,0
45A,12/2/2015,0
45A,12/3/2015,0
45A,12/4/2015,0.009
45A,12/5/2015,0.008
45A,12/6/2015,0
45A,12/7/2015,0
45A,12/8/2015,0
45A,12/9/2015,0
45A,12/10/2015,0
45A,12/11/2015,0
45A,12/12/2015,0
45A,12/13/2015,0
45A,12/14/2015,0
45A,12/15/2015,0
45A,12/16/2015,0
45A,12/17/2015,0
45A,12/18/2015,0
45A,12/19/2015,0
45A,12/20/2015,0.009
45A,12/21/2015,0.01
45A,12/22/2015,0.001
45A,12/23/2015,0
45A,12/24/2015,0
45A,12/25/2015,0
45A,12/26/2015,0
45A,12/27/2015,0
45A,12/28/2015,0
45A,12/29/2015,0.004
45A,12/30/2015,0.298
45A,12/31/2015,0.2
45A,1/1/2016,0.192
45A,1/2/2016,0.2
45A,1/3/2016,0.188
45A,1/4/2016,0.184
45A,1/5/2016,0.178
45A,1/6/2016,0.185
45A,1/7/2016,0.176
45A,1/8/2016,0.17
45A,1/9/2016,0.167
45A,1/10/2016,0.168
45A,1/11/2016,0.058
45A,1/12/2016,0.1
45A,1/13/2016,0.174
45A,1/14/2016,0.181
45A,1/15/2016,0.177
45A,1/16/2016,0.172
45A,1/17/2016,0.274
45A,1/18/2016,0.264
45A,1/19/2016,0.325
45A,1/20/2016,0.321
45A,1/21/2016,0.3
45A,1/23/2016,0.277
45A,1/24/2016,0.269
45A,1/25/2016,0.26
45A,1/26/2016,0.254
45A,1/27/2016,0.159
45A,1/28/2016,0.119
45A,1/29/2016,0.117
45A,1/30/2016,0.123
45A,1/31/2016,0.122
45A,2/1/2016,0.119
45A,2/2/2016,0.055
45A,2/3/2016,0.089
45A,2/4/2016,0.176
45A,2/5/2016,0.144
45A,2/6/2016,0.215
45A,2/7/2016,0.209
45A,2/8/2016,0.204
45A,2/9/2016,0.236
45A,2/10/2016,0.265
45A,2/11/2016,0.277
45A,2/12/2016,0.229
45A,2/13/2016,0.224
45A,2/14/2016,0.229
45A,2/15/2016,0.225
45A,2/16/2016,0.3
45A,2/17/2016,0.184
45A,2/18/2016,0.162
45A,2/19/2016,0.16
45A,2/20/2016,0.187
45A,2/21/2016,0.208
45A,2/22/2016,0.174
45A,2/23/2016,0.175
45A,2/24/2016,0.176
45A,2/25/2016,0.26
45A,2/26/2016,0.145
45A,2/27/2016,0.146
45A,2/28/2016,0.145
45A,2/29/2016,0.118
45A,3/1/2016,0.093
45A,3/2/2016,0.083
45A,3/3/2016,0.295
45A,3/4/2016,0.242
45A,3/5/2016,0.239
45A,3/6/2016,0.234
45A,3/7/2016,0.229
45A,3/8/2016,0.225
45A,3/9/2016,0.185
45A,3/10/2016,0
45A,3/11/2016,0
45A,3/12/2016,0
45A,3/13/2016,0
45A,3/14/2016,0
45A,3/15/2016,0.015
45A,3/16/2016,0.003
45A,3/17/2016,0
45A,3/18/2016,0
45A,3/19/2016,0
45A,3/20/2016,0
45A,3/21/2016,0
45A,3/22/2016,0
45A,3/23/2016,0
45A,3/24/2016,0
45A,3/25/2016,0.054
45A,3/26/2016,0.06
45A,3/27/2016,0.039
45A,3/28/2016,0.031
45A,3/29/2016,0.033
45A,3/30/2016,0
45A,3/31/2016,0
45A,4/1/2016,0
45A,4/2/2016,0
45A,4/3/2016,0
45A,4/4/2016,0
45A,4/5/2016,0.015
45A,4/6/2016,0.026
45A,4/7/2016,0.048
45A,4/8/2016,0
45A,4/9/2016,0
45A,4/10/2016,0
45A,4/11/2016,0
45A,4/12/2016,0
45A,4/13/2016,0
45A,4/14/2016,0
45A,4/15/2016,0
45A,4/16/2016,0
45A,4/17/2016,0
45A,4/18/2016,0
45A,4/19/2016,0
45A,4/20/2016,0
45A,4/21/2016,0
45A,4/22/2016,0
45A,4/23/2016,0
45A,4/24/2016,0
45A,4/25/2016,0
45A,4/26/2016,0
45A,4/27/2016,0.037
45A,4/28/2016,0.005
45A,4/29/2016,0
45A,4/30/2016,0
45A,5/1/2016,0
45A,5/2/2016,0
45A,5/3/2016,0
45A,5/4/2016,0
45A,5/5/2016,0
45A,5/6/2016,0
45A,5/7/2016,0
45A,5/8/2016,0
45A,5/9/2016,0
45A,5/10/2016,0
45A,5/11/2016,0
45A,5/12/2016,0
45A,5/13/2016,0
45A,5/14/2016,0
45A,5/15/2016,0
45A,10/1/2016,0
45A,10/2/2016,0
45A,10/3/2016,0
45A,10/4/2016,0
45A,10/5/2016,0
45A,10/6/2016,0
45A,10/7/2016,0
45A,10/8/2016,0
45A,10/9/2016,0
45A,10/10/2016,0
45A,10/11/2016,0
45A,10/12/2016,0
45A,10/13/2016,0
45A,10/14/2016,0
45A,10/15/2016,0
45A,10/16/2016,0
45A,10/17/2016,0
45A,10/18/2016,0
45A,10/19/2016,0
45A,10/20/2016,0
45A,10/21/2016,0
45A,10/22/2016,0
45A,10/23/2016,0
45A,10/24/2016,0
45A,10/25/2016,0
45A,10/26/2016,0
45A,10/27/2016,0
45A,10/28/2016,0.084
45A,10/29/2016,0
45A,10/30/2016,0
45A,10/31/2016,0
45A,11/1/2016,0
45A,11/2/2016,0
45A,11/3/2016,0
45A,11/4/2016,0
45A,11/5/2016,0
45A,11/6/2016,0
45A,11/7/2016,0
45A,11/8/2016,0
45A,11/9/2016,0
45A,11/10/2016,0
45A,11/11/2016,0
45A,11/12/2016,0
45A,11/13/2016,0
45A,11/14/2016,0
45A,11/15/2016,0
45A,11/16/2016,0
45A,11/17/2016,0
45A,11/18/2016,0
45A,11/19/2016,0
45A,11/20/2016,0
45A,11/21/2016,0.011
45A,11/22/2016,0.005
45A,11/23/2016,0.001
45A,11/24/2016,0
45A,11/25/2016,0.034
45A,11/26/2016,0.083
45A,11/27/2016,0.07
45A,11/28/2016,0.063
45A,11/29/2016,0.016
45A,11/30/2016,0.052
45A,12/1/2016,0.067
45A,12/2/2016,0.028
45A,12/3/2016,0.023
45A,12/4/2016,0.028
45A,12/5/2016,0.026
45A,12/6/2016,0.076
45A,12/7/2016,0.115
45A,12/8/2016,0.142
45A,12/9/2016,0.135
45A,12/10/2016,0.126
45A,12/11/2016,0.12
45A,12/12/2016,0.132
45A,12/13/2016,0.299
45A,12/14/2016,0.289
45A,12/15/2016,0.277
45A,12/16/2016,0.277
45A,12/17/2016,0.268
45A,12/18/2016,0.393
45A,12/19/2016,0.377
45A,12/20/2016,0.334
45A,12/21/2016,0.327
45A,12/22/2016,0.321
45A,12/23/2016,0.376
45A,12/24/2016,0.364
45A,12/25/2016,0.337
45A,12/26/2016,0.309
45A,12/27/2016,0.308
45A,12/28/2016,0.183
45A,12/29/2016,0.161
45A,12/30/2016,0.365
45A,12/31/2016,0.5
45A,1/1/2017,0.516
45A,1/2/2017,0.505
45A,1/3/2017,0.493
45A,1/4/2017,0.729
45A,1/5/2017,0.687
45A,1/6/2017,0.668
45A,1/7/2017,0.669
45A,1/8/2017,0.655
45A,1/9/2017,0.641
45A,1/10/2017,0.631
45A,1/11/2017,0.713
45A,1/12/2017,0.602
45A,1/13/2017,0.453
45A,1/14/2017,0.518
45A,1/15/2017,0.513
45A,1/16/2017,0.509
45A,1/17/2017,0.503
45A,1/18/2017,0.532
45A,1/19/2017,0.578
45A,1/20/2017,0.571
45A,1/21/2017,0.566
45A,1/22/2017,0.54
45A,1/23/2017,0.541
45A,1/24/2017,0.512
45A,1/25/2017,0.95
45A,1/26/2017,0.757
45A,1/27/2017,0.686
45A,1/28/2017,0.69
45A,1/29/2017,0.676
45A,1/30/2017,0.669
45A,1/31/2017,0.707
45A,2/1/2017,0.698
45A,2/2/2017,0.569
45A,2/3/2017,0.591
45A,2/4/2017,0.586
45A,2/5/2017,0.579
45A,2/6/2017,0.576
45A,2/7/2017,0.578
45A,2/8/2017,0.866
45A,2/9/2017,0.905
45A,2/10/2017,1.014
45A,2/11/2017,0.809
45A,2/12/2017,0.822
45A,2/13/2017,1.018
45A,2/14/2017,1.107
45A,2/15/2017,1.061
45A,2/16/2017,1.168
45A,2/17/2017,1.152
45A,2/18/2017,1.103
45A,2/19/2017,1.05
45A,2/20/2017,0.816
45A,2/21/2017,0.767
45A,2/22/2017,0.767
45A,2/23/2017,0.734
45A,2/24/2017,0.624
45A,2/25/2017,0.575
45A,2/26/2017,0.45
45A,2/27/2017,0.423
45A,2/28/2017,0.508
45A,3/1/2017,0.49
45A,3/2/2017,0.675
45A,3/3/2017,0.599
45A,3/4/2017,0.596
45A,3/5/2017,0.589
45A,3/6/2017,0.581
45A,3/7/2017,0.576
45A,3/8/2017,0.59
45A,3/9/2017,0.556
45A,3/10/2017,0.581
45A,3/11/2017,0.603
45A,3/12/2017,0.601
45A,3/13/2017,0.594
45A,3/14/2017,0.588
45A,3/15/2017,1.037
45A,3/16/2017,0.948
45A,3/17/2017,1.022
45A,3/18/2017,0.988
45A,3/19/2017,0.961
45A,3/20/2017,0.938
45A,3/21/2017,0.851
45A,3/22/2017,0.816
45A,3/23/2017,0.779
45A,3/24/2017,0.767
45A,3/25/2017,0.84
45A,3/26/2017,0.818
45A,3/27/2017,0.801
45A,3/28/2017,0.889
45A,3/29/2017,0.859
45A,3/30/2017,0.798
45A,3/31/2017,0.77
45A,4/1/2017,0.912
45A,4/2/2017,1.072
45A,4/3/2017,0.951
45A,4/4/2017,0.876
45A,4/5/2017,1.086
45A,4/6/2017,1.057
45A,4/7/2017,0.962
45A,4/8/2017,0.914
